key,0,1,2,3,4,5,6,7,8,9,10,11
211,2,1,2,0,0,"/random","","USAGE:<hex:02100103>　/random [subcommand]<hex:02100103><hex:02100103>→Displays within a /say radius a random number between 0 and 999.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>[upper limit]<hex:0249020103><hex:0248020103><hex:02100103>　　Set an upper limit to display a random number between 1 and the specified number. Displays a random number between 0 and 999 when no upper limit is specified.<hex:02100103>　　Upper limit range: 2-999<hex:02100103><hex:02100103>>>Examples:<hex:02100103>　/random<hex:02100103>　(Displays a random number<hex:02100103>　within a /say radius.)<hex:02100103><hex:02100103>　/random 16<hex:02100103>　(Displays a random number<hex:02100103>　between 1 and 16 within a<hex:02100103>　/say radius.)","","",36,0
212,1,0,0,0,0,"/instance","","USAGE:<hex:02100103>　/instance<hex:02100103><hex:02100103>　　　　→Displays whether or not your character is currently in an instanced area.","","",60,0
213,1,0,0,0,0,"/cleartellhistory","/cth","ALIASES:<hex:02100103>　/cleartellhistory, /cth<hex:02100103>USAGE:<hex:02100103>　/cleartellhistory<hex:02100103><hex:02100103>→Deletes all record of previous /tell messages.","","",60,0
214,1,0,0,0,0,"/macrolock","/mlock","ALIASES:<hex:02100103>　/macrolock, /mlock<hex:02100103>USAGE:<hex:02100103>　/macrolock<hex:02100103><hex:02100103>→Prevents the execution of any additional macros until all steps following /macrolock have been executed.","","",36,0
215,2,1,2,0,0,"/macroerror","/merror","ALIASES:<hex:02100103>　/macroerror, /merror<hex:02100103>USAGE:<hex:02100103>　/macroerror [subcommand]<hex:02100103><hex:02100103>→Display or hide text command errors within a user macro. Any errors are displayed upon macro execution. Setting resets to <hex:024804F201FA03><hex:024904F201FB03>on <hex:0249020103><hex:0248020103>after macro is executed.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>on <hex:0249020103><hex:0248020103>   Displays error message.<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>off <hex:0249020103><hex:0248020103>   Hides error message.<hex:02100103><hex:02100103>Toggle between on and off when no subcommand is specified.","","",36,0
216,1,0,0,0,0,"/clearlog","/cl","ALIASES:<hex:02100103>　/clearlog, /cl<hex:02100103>USAGE:<hex:02100103>　/clearlog<hex:02100103><hex:02100103>→Delete all past messages from your entire chat log.","","",509,0
217,0,0,0,0,0,"/macrocancel","/mcancel","ALIASES:<hex:02100103>　/macrocancel, /mcancel<hex:02100103>USAGE:<hex:02100103>　/macrocancel<hex:02100103><hex:02100103>→Cancel the currently executed macro. Cannot be used in a macro.","","",165,0
218,1,0,0,0,0,"/playtime","/ptime","ALIASES:<hex:02100103>　/playtime, /ptime<hex:02100103>USAGE:<hex:02100103>　/playtime<hex:02100103><hex:02100103>→Displays your cumulative FINAL FANTASY XIV play time.","","",60,0
219,1,0,0,0,0,"/grouppose","/gpose","ALIASES:<hex:02100103>　/grouppose, /gpose<hex:02100103>USAGE:<hex:02100103>　/gpose<hex:02100103><hex:02100103>→Pose as a group.<hex:02100103><hex:02100103>>>Controls<hex:02100103>　Open the Camera Settings interface<hex:02100103>　<hex:021E020B03>, R, NUM*, Mouse Wheel<hex:02100103><hex:02100103>　Toggle group view on camera<hex:02100103>　<hex:021E020C03>, <hex:020819E4E94F04FF09>spacebar<hex:FF09>Spacebar<hex:03><hex:02100103><hex:02100103>　Toggle camera lighting<hex:02100103>　<hex:021E020E03>, X<hex:02100103><hex:02100103>　Toggle all character motions<hex:02100103>　<hex:021E020F03>, 1 Key<hex:02100103><hex:02100103>　Toggle target character motions<hex:02100103>　<hex:021E021003>, 2 Key<hex:02100103><hex:02100103>　Change focus of camera<hex:02100103>　<hex:021E020703>, <hex:020826E4E94F04FF0F>tab, shift+tab<hex:FF10> Tab, Shift+Tab<hex:03><hex:02100103><hex:02100103>　Adjust frame composition<hex:02100103> <hex:021E021503>, W, A, S, D, Q, E<hex:02100103><hex:02100103>　Reset frame composition<hex:02100103>　<hex:0212021103>, Z","","",160,0
220,2,0,0,0,0,"/itemsearch","/isearch","ALIASES:<hex:02100103>　/itemsearch, /isearch<hex:02100103>USAGE:<hex:02100103>　/isearch [item name]<hex:02100103><hex:02100103>→Conducts a complete search of your inventory for all items you own, including equipped gear, items held or equipped by retainers, and items stored in your Armoury Chest, saddlebag, armoire, and glamour dresser. Command cannot be used in a macro.<hex:02100103><hex:02100103>>>Example:<hex:02100103>　/itemsearch ""Potion""<hex:02100103>　(Searches your inventory for<hex:02100103>　items containing the word<hex:02100103>　Potion.)","","",32,3000
221,2,0,0,0,0,"/idlingcamera","/icam","ALIASES:<hex:02100103>　/idlingcamera, /icam<hex:02100103>USAGE:<hex:02100103>　/icam [placeholder]<hex:02100103><hex:02100103>→Activate the idling camera. Target does not need to be specified. If a target is specified, the camera will switch between camera angles focusing on that target. If the specified target cannot be focused on, then a random subject will be chosen.<hex:02100103><hex:02100103>>>Controls<hex:02100103>　Open the Camera Settings interface<hex:02100103>　<hex:021E020B03>, R, NUM*, Wheel Button<hex:02100103><hex:02100103>　Pause/unpause camera<hex:02100103>　<hex:021E020903>, NUM0, left-click<hex:02100103><hex:02100103>　Skip scene<hex:02100103>　<hex:021E020703>, Tab, Shift+Tab<hex:02100103><hex:02100103>　Adjust frame composition<hex:02100103>　<hex:021E021503>, W, A, S, D, Q, E<hex:02100103><hex:02100103>　Reset frame composition<hex:02100103>　<hex:0212021103>, Z<hex:02100103><hex:02100103>>>Common Placeholders:<hex:02100103>　<t>, <target>, <1>-<8><hex:02100103><hex:02100103>A full list of placeholders can be found on the Lodestone Play Guide.","","",40,0
222,0,0,0,0,0,"","","","","",0,0
223,2,1,2,0,0,"/duelswitch","","USAGE:<hex:02100103>　/duelswitch [subcommand]<hex:02100103><hex:02100103>→Allow or automatically deny challenges to duel from other players.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>on <hex:0249020103><hex:0248020103><hex:02100103>　　Automatically refuse all challenges to duel.<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>off <hex:0249020103><hex:0248020103><hex:02100103>　　Allow players to challenge you to duel.<hex:02100103><hex:02100103>Toggles between on and off when no subcommand is specified.","","",4,0
224,2,1,2,0,0,"/beginnerchannelinvitation","/bchannelinvitation","ALIASES:<hex:02100103>　/novicenetworkinvitation, /nnetworkinvitation<hex:02100103>USAGE:<hex:02100103>　/novicenetworkinvitation [subcommand]<hex:02100103><hex:02100103>→Allow or automatically deny invitations to the Novice Network.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>on <hex:0249020103><hex:0248020103><hex:02100103>　　Allow players to invite you to the Novice Network.<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>off <hex:0249020103><hex:0248020103><hex:02100103>　　Automatically refuse invitations to the Novice Network.<hex:02100103><hex:02100103>Toggles between on and off when no subcommand is specified.","/novicenetworkinvitation","/nnetworkinvitation",189,1000
225,1,0,0,0,0,"/beginnerchannelleave","/bchannelleave","ALIASES:<hex:02100103>　/novicenetworkleave, /nnetworkleave<hex:02100103>USAGE:<hex:02100103>　/novicenetworkleave<hex:02100103><hex:02100103>→Leave the Novice Network.","/novicenetworkleave","/nnetworkleave",189,1000
226,3,2,7,15,0,"/egiglamour","","ALIASES:<hex:02100103>　/egiglamour, /egiglam, /petglamour<hex:02100103>USAGE:<hex:02100103>　/egiglamour [summon] [glamour]<hex:02100103><hex:02100103>→Alter the appearance of select summons. You must resummon the egi for the glamour to take effect. Command not applicable in PvP instances.<hex:02100103><hex:02100103>>>Summon Name:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>Carbuncle<hex:0249020103><hex:0248020103><hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>Garuda-Egi<hex:0249020103><hex:0248020103><hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>Titan-Egi<hex:0249020103><hex:0248020103><hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>Ifrit-Egi<hex:0249020103><hex:0248020103><hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>Eos<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>>>Glamour:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>Carbuncle<hex:0249020103><hex:0248020103><hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>Emerald Carbuncle<hex:0249020103><hex:0248020103><hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>Topaz Carbuncle<hex:0249020103><hex:0248020103><hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>Ruby Carbuncle<hex:0249020103><hex:0248020103><hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>Garuda-Egi<hex:0249020103><hex:0248020103><hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>Titan-Egi<hex:0249020103><hex:0248020103><hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>Ifrit-Egi<hex:0249020103><hex:0248020103><hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>Selene<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>The glamour will be removed when no glamour is specified.<hex:02100103>Displays pet glamour settings in chat log when no subcommand is specified.<hex:02100103><hex:02100103>>>Example:<hex:02100103>　/egiglamour ""Garuda-Egi"" ""Ruby Carbuncle""<hex:02100103>　(Garuda-Egi will appear glamoured as Ruby Carbuncle.)<hex:02100103>　/petglamour ""Garuda-Egi""<hex:02100103>　(Returns Garuda-Egi to default appearance.)<hex:02100103>　/petglamour<hex:02100103>　(Displays pet glamour settings.)","/egiglamour","/egiglam",36,0
227,3,1,2,0,0,"/title","","USAGE:<hex:02100103>　/title [subcommand]<hex:02100103><hex:02100103>→Change your currently selected title.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>set ""title""<hex:0249020103><hex:0248020103><hex:02100103>　　Change your current title to ""title.""<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>clear<hex:0249020103><hex:0248020103><hex:02100103>　　Display no title.<hex:02100103><hex:02100103>A random title will be set when none is specified.<hex:02100103><hex:02100103>>>Example:<hex:02100103>　/title set ""The Heart of the Party""　(Set title as ""The Heart of the Party."")","","",36,1000
228,2,1,2,0,0,"/bahamutsize","","ALLEGED USAGE:<hex:02100103>　/bahamutsize [subcommand]<hex:02100103><hex:02100103>Though mages well versed in the art of summoning know to use /petsize, ancient texts suggest this command was once used to alter the visage of the dread summon Demi-Bahamut.","","",36,0
229,8,3,2,2,2,"/alarm","","USAGE:<hex:02100103>　/alarm ""name"" [clock type] [repeat] [time] [reminder] [sound effect] [mute]<hex:02100103><hex:02100103>→Set an alarm for a specified time using local, server, or Eorzea time.<hex:02100103><hex:02100103>>>Clock Type:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>lt<hex:0249020103><hex:0248020103><hex:02100103>　　Set the alarm using local time.<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>st<hex:0249020103><hex:0248020103><hex:02100103>　　Set the alarm using server<hex:02100103>　　time.<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>et<hex:0249020103><hex:0248020103><hex:02100103>　　Set the alarm using Eorzea<hex:02100103>　　time.<hex:02100103><hex:02100103>>>Repeat:<hex:02100103>　Use ""repeat"" or ""rp"" to set an<hex:02100103>　hourly alarm.<hex:02100103><hex:02100103>>>Time:<hex:02100103>　Times must be set using the 24-<hex:02100103>　hour clock.<hex:02100103>　Time values: 0000-2400<hex:02100103>　The hour must be omitted<hex:02100103>　when using the repeat<hex:02100103>　subcommand.<hex:02100103><hex:02100103>>>Reminder:<hex:02100103>　A notification can be given up<hex:02100103>　to 60 minutes prior to the<hex:02100103>　alarm.<hex:02100103>　Time values: 0-60<hex:02100103><hex:02100103>>>Sound Effect:<hex:02100103>　Play a designated sound effect.<hex:02100103>　Sound effect values: 00-05<hex:02100103><hex:02100103>>>Mute:<hex:02100103>　Mute sound effects while<hex:02100103>　undertaking duties.<hex:02100103><hex:02100103>The repeat, reminder, sound effect, and mute subcommands can be omitted.<hex:02100103>The ""clear"" subcommand can be used to delete all alarms.<hex:02100103>Opens the alarm interface when no subcommands are specified.<hex:02100103><hex:02100103>>>Examples:<hex:02100103>　/alarm Raid lt 2000 10 se04<hex:02100103>　(Sets the ""Raid"" alarm for<hex:02100103>　20:00 local time, with a<hex:02100103>　notification given 10<hex:02100103>　minutes prior.)<hex:02100103><hex:02100103>　/alarm Party lt rp 30 se05<hex:02100103>　(Sets the ""Party"" alarm as<hex:02100103>　an hourly alarm, 30 minutes<hex:02100103>　past the hour in local time.)","","",32,0
230,0,0,0,0,0,"","","","","",0,0
231,2,1,2,0,0,"/busy","","USAGE:<hex:02100103>　/busy [subcommand]<hex:02100103><hex:02100103>→Set your online status to Busy/Online.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>on <hex:0249020103><hex:0248020103>    Set your status to Busy.<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>off <hex:0249020103><hex:0248020103>    Set your status to Online.<hex:02100103><hex:02100103>Toggle between Busy and Online when no subcommand is specified.","","",36,0
232,2,1,2,0,0,"/away","/afk","ALIASES:<hex:02100103>　/away, /afk<hex:02100103>USAGE:<hex:02100103>　/away [subcommand]<hex:02100103><hex:02100103>→Set your online status to Away/Online.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>on <hex:0249020103><hex:0248020103>     Set your status to Away.<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>off <hex:0249020103><hex:0248020103>     Set your status to Online.<hex:02100103><hex:02100103>Toggle between Away and Online when no subcommand is specified.","","",36,0
233,1,0,0,0,0,"/lookingforparty","/lfp","ALIASES:<hex:02100103>　/lookingforparty, /lfp<hex:02100103>USAGE:<hex:02100103>　/lfp [subcommand] [class]<hex:02100103><hex:02100103>→Set your online status to Looking for Party/Online.<hex:02100103><hex:02100103>>>Subcommands:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>on <hex:0249020103><hex:0248020103><hex:02100103>　　Set your status to Looking for<hex:02100103>　　Party.<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>off <hex:0249020103><hex:0248020103><hex:02100103>　　Set your status to Online.<hex:02100103><hex:02100103>Toggle between Looking for Party and Online when no subcommand is specified.<hex:02100103><hex:02100103>>>Classes/Jobs:<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>PLD<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>GLA<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>WAR<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>MRD<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>DRK<hex:0249020103><hex:0248020103>,<hex:02100103> <hex:024804F201FA03><hex:024904F201FB03>GNB<hex:0249020103><hex:0248020103>,　<hex:024804F201FA03><hex:024904F201FB03>WHM<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>CNJ<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>SCH<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>AST<hex:0249020103><hex:0248020103>,<hex:02100103> <hex:024804F201FA03><hex:024904F201FB03>SGE<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>MNK<hex:0249020103><hex:0248020103>,　<hex:024804F201FA03><hex:024904F201FB03>PGL<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>DRG<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>LNC<hex:0249020103><hex:0248020103>,<hex:02100103> <hex:024804F201FA03><hex:024904F201FB03>NIN<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>ROG<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>SAM<hex:0249020103><hex:0248020103>,　<hex:024804F201FA03><hex:024904F201FB03>RPR<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>VPR<hex:0249020103><hex:0248020103>,<hex:02100103> <hex:024804F201FA03><hex:024904F201FB03>BRD<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>ARC<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>MCH<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>DNC<hex:0249020103><hex:0248020103>,　<hex:024804F201FA03><hex:024904F201FB03>BLM<hex:0249020103><hex:0248020103>,<hex:02100103> <hex:024804F201FA03><hex:024904F201FB03>THM<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>SMN<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>ACN<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>RDM<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>PCT<hex:0249020103><hex:0248020103>,<hex:02100103>　<hex:024804F201FA03><hex:024904F201FB03>BLU<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>CRP<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>BSM<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>ARM<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>GSM<hex:0249020103><hex:0248020103>,<hex:02100103> <hex:024804F201FA03><hex:024904F201FB03>LTW<hex:0249020103><hex:0248020103>,　<hex:024804F201FA03><hex:024904F201FB03>WVR<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>ALC<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>CUL<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>MIN<hex:0249020103><hex:0248020103>,<hex:02100103> <hex:024804F201FA03><hex:024904F201FB03>BTN<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>FSH<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103>Multiple classes/jobs─or none at all─may be specified.","","",36,0
